岗位名称,公司名称,薪资范围,工作城市,经验要求,学历要求,公司性质,公司规模,公司行业,公司标签,职位描述
AI Agent 平台架构师,北京集思鸣智科技有限公司,1.5-3万,北京·海淀,5-10年,本科,民营,20-99人,学术/科研,A轮,职位描述 岗位职责:1、平台架构设计：主导AI Agent全生命周期的体系化建设，从需求分析、架构规划到持续迭代优化2、多模型协同调度：设计并实现统一模型网关，管理外部AI模型的接入、鉴权与调用优化3、Agent编排框架：设计多Agent协作框架，涵盖任务分解、上下文管理、工具调用编排4、RAG系统搭建：搭建高准确率的RAG增强生成系统，涵盖向量索引、检索与生成协同机制5、模型部署与优化：推动大模型在私有环境的部署实施、量化压缩、推理加速与安全隔离6、稳定性保障：负责性能压测、容灾方案、可观测性体系建设，保障高并发下的SLA7、业务融合：推动AI系统与业务系统深度融合，打通数据流转 任职资格：1、本科及以上学历，计算机、人工智能相关专业2、5年以上AI系统或平台架构经验3、技术栈：精通Python或Java，熟悉Go加分；4、理解Transformer结构、注意力机制、KV Cache优化5、具备至少一个完整AI Agent或RAG项目的生产上线经验
agent开发工程师,东方国信,1-1.2万,北京,经验不限,本科,上市公司,1000-9999人,大数据,已上市,职位描述 岗位职责：1.负责高质量的设计和编码，承担重点、难点的技术攻坚，尤其在AI原生应用和智能体(Agent)系统方向;2.负责数据处理、Prompt 工程、RAG、Agent架构设计、模型微调及工具调用(Tool Call)等大模型应用相关工作;3.主导AI Agent相关项目的全生命周期开发与管理，包括MCP(Model Control Protocol) 、Skil编排、多智能体协作等模块的设计、开发与维护，确保项目按时、高质量交付;4.深入理解业务场景，以技术驱动产品创新，能够制定清晰的技术路线图，并推动大模型能力在实际业务中的落地;5.规划系统核心模块架构，独立或带领团队完成从需求分析、技术选型、开发测试到上线运维的完整流程。任职要求1.本科及以上学历，计算机、软件工程、人工智能或相关专业;2.熟悉Golang，熟悉Python开发语言，具备扎实的编程基础、良好的工程素养和系统设计能力，熟悉常用设计模式与高性能服务开发;3.具备大模型Agent实战开发经验，熟悉 Tool Cal、Function Calling、MCP协议、Skill定义与调度等核心机制，有 LangChain、Llamalndex、Semantic Kernel 或自研 Agent 框架经验者优先;4.熟悉分布式系统原理，掌握缓存(Redis)、消息队列(Kafka/Pulsar) 、数据库(MySQL/PostgreSQL)等中间件，有高并发、高可用系统设计与调优经验;5.熟悉现代微服务架构，对服务治理、API网关、可观测性(日志/监控/链路追踪)有深入实践;6.具备将大模型能力集成到生产系统的能力，有RAG、模型微调(SFT/LoRA)、向量检索等项目经验者优先
美团IM产品实习生（售后Agent方向）,北京三快在线科技有限公司,面议,北京,经验不限,本科,上市公司,10000人以上,互联网生活服务(O2O),最佳雇主,职位描述 美团平台为用户的基础产品体验负责，还承担了美团的用户增长、市场和品牌营销以及多条业务线的产品设计职责，建立了融合文字、图片、视频和直播等不同形式的內容生态系统，同时整合地图服务部、客户服务和体验部、企业业务部、网约车业务部等部门，致力于用科技提升美团数亿消费者、近千万商家、骑手、司机和团长的服务体验。美团平台拥有高并发、多业务的复杂场景，为技术深度优化提供了最佳实践可能。这里有简单、讲逻辑、有爱的团队，更是一块理想的实战场地，舞台广阔，欢迎你来尽情施展。岗位职责1.负责外卖、闪购、医药业务客商沟通IM工具的基础功能、AI Agent解决方案等产品建设支持工作；2.梳理商家及用户产品需求，能够辅助完成需求分析、产出需求说明书并评估优先级，辅助联合算法、产研团队推动功能上线；3.同各业务线及运营同学紧密合作，配合业务方完成产品规划，分析产品上线后的用户使用反馈，持续优化产品。岗位基本需求1.2028届毕业，本科及以上学历，计算机、电子信息、通讯等相关背景专业优先，坐标北京，每周出勤4-5天，连续实习6个月以上。2.喜欢思考，有热情，具备良好沟通和理解能力，有韧性，对复杂事物有学习的热情和耐心。3.善于使用AI工具提效，有快速学习 AI coding 的能力，能主动承担，帮助团队做运营提效。4.具备一定的数据分析和文档撰写能力，会使用SQL等工具，以及产品经理日常工作工具。具备以下者优先1.熟悉大模型相关概念和不同模型的能力边界，有参与搭建过Agent应用经验优先。2.有工具产品建设经验，优先。3.有用户体验、商家提效相关实习经验，优先。岗位亮点1.面向美团的广泛目标用户，研究其行为模式和需求，有机会建立深刻的用户；2.与美团的业务团队深度合作，高速学习多种业务的经营逻辑；3.能够有机会接触复杂问题，做出通盘思考与影响广泛的解决方案；4.团队氛围好，工作不设限，有丰富的帮助个人学习、思考、成长的资源与机制。
AI Agent开发工程师,北京市科学技术研究院,1-2万,北京·海淀·花园路,经验不限,硕士,事业单位,1000-9999人,学术/科研,,职位描述 北京自动测试技术研究所有限公司，隶属于北京市科学技术研究院，专门从事集成电路测试技术研究、测试系统开发及集成电路测试销售、服务，是国家集成电路测试技术科技攻关项目的牵头单位。岗位职责：1. 技术探索与验证 参与前沿技术课题研究（AI自动化测试、性能优化等等），协助团队完成技术可行性验证与原型开发。 针对特定技术问题设计实验方案，通过代码实现、数据采集与对比分析，输出可复用的技术结论与优化建议。2. 科研辅助与文档沉淀 梳理现有知识库内容，协同团队完成补充测试。 将零散的非结构化数据结构化存储，建立标准化数据库。 3. 工程实践与优化 协助完成实际项目开发，完成需求到测试验证全流程。 针对测试用例设计、自动化脚本开发等环节提供技术支持，提升交付效率。 主动发现现有系统中的技术痛点，提出优化方案并推动落地。 任职条件： 硕士及以上学历，电子信息工程、计算机科学与技术、自动化等相关专业背景，应届生可报。 精通Python/JAVA/C++中至少一门编程语言，具备扎实的代码实践能力与项目经验。 熟练使用AI工具辅助代码编写与优化，能高效利用AI提升开发效率。 具有AI Agent相关项目开发经验，熟悉Agent架构设计与落地流程者优先。 英语四级及以上水平，能独立阅读英文技术文档（如芯片手册）。 具备强烈的技术探索欲，善于通过逻辑拆解与动手验证解决复杂问题，拥有快速学习跨领域知识的能力。 逻辑分析能力突出，能快速定位软件异常；沟通协作能力强，可高效对接跨团队成员，工作严谨负责。加分项：对AI、大数据领域有浓厚兴趣，有相关技术栈实践经验者优先。
AI Agent工程师（代码开发与知识库调优方向）,昆仑联通,2-3万,北京·石景山·古城,3-5年,本科,民营,100-299人,软件/IT服务,已上市,"职位描述 岗位职责： 1. 代码模块开发与集成• 负责企业级AI Agent平台中Python代码模块的开发、调试及优化，实现任务工作流与复杂业务逻辑的自动化。• 编写高质量、可扩展的代码，设计并实现跨系统接口，对接RPA/低代码工具和其他企业级业务系统（如ERP、CRM）。2. 知识库调优与RAG方案实现• 主导知识库构建和检索增强生成（RAG）流程优化，调优文档解析、检索召回率及数据匹配机制。• 集成并优化现有开源AI Agent编排工具，在工作流中嵌入自定义Python模块，实现复杂场景的自动化部署。3. 专项技术研究与实践• 关注大模型与智能体技术前沿，探索新技术在代码开发和知识库调优中的创新应用。• 配合业务场景需求，撰写技术文档及操作手册，为技术团队和业务团队提供持续支持和指导。 岗位要求： 1. 技术与开发能力• 扎实的Python编程能力，能够独立完成代码设计、开发、测试与调优，并能合理嵌入Python代码模块于大型系统中。• 熟悉大模型及AI Agent平台架构，具备丰富的知识库管理、检索优化及RAG方案实施经验。• 熟悉常用开源工具（如Dify、RAGFlow、MaxKB等），能结合实际业务要求进行深度定制和性能优化。• 熟悉多种大模型以及多模态大模型（例如 GPT-4o, o1 , o3 llama QWQ, claude等模型）• 善用复杂Agent协作模式设计系统与应用。2. 项目经验与综合素质• 有企业级智能客服、数据分析、流程自动化等项目落地经验，具备从需求分析到方案交付的全流程实践经验。• 具备较强的学习能力、问题解决能力及系统分析能力，能够快速适应和响应技术及业务需求变化。• 本科及以上学历，计算机、人工智能或相关专业优先。 【加分项】• 有开源项目贡献经历或参与过AI工具链二次开发案例。• 熟悉多模态大模型或复杂Agent协作架构设计，对新技术有较强的敏感度和落地能力。• 有分布式系统或高并发系统开发经验，能在大规模数据和复杂系统环境下进行优异调优。"
CRM顾问,博彦科技承德有限公司,1.6-2.2万,北京·西城·展览路,3-5年,大专,股份制企业,1000-9999人,软件/IT服务,已上市,职位描述 1.基本能力要求1)基本技能：熟练掌握Office等办公软件，具备使用Visio/亿图/DrawIO等工具绘制清晰业务流程图的优先，良好的方案编写能力。2)核心素质：学习能力强，能快速吸收新方法论，善于总结提炼，具备良好的团队合作精神和项目抗压能力。3)教育背景：本科及以上学历，市场营销、企业管理、经济学等相关专业优先。2.专业能力要求1)市场到线索MTL流程与组织机构设计顾问专业能力要求：熟练掌握市场开发业务咨询方法体系，并能灵活应用。熟悉市场开发整体业务管理体系，并擅长市场洞察、品牌策略、营销活动、线索生成与培育等业务子领域的业务咨询、流程与组织机构设计等工作。2)线索到回款LTC流程与组织机构设计顾问：专业能力要求：熟练掌握市场开发业务咨询方法体系，并能灵活应用。熟悉市场开发整体业务管理体系，并擅长销售流程管理、商机转化、投标与合同管理、回款闭环等业务子领域的业务咨询、流程与组织机构设计等工作。3)管理客户关系MCR流程与组织机构设计顾问：专业能力要求：熟练掌握市场开发业务咨询方法体系，并能灵活应用。熟悉市场开发整体业务管理体系，并擅长客户分层与维系、客户体验管理、客户价值挖掘与忠诚度提升等业务子领域的业务咨询、流程与组织机构设计等工作。二、顾问级别要求1.资深市场开发业务顾问拥有12年及以上市场营销、销售运营、客户关系管理或相关业务领域工作经验，具备良好的沟通协调能力，能独立分析复杂业务问题并提出系统性解决思路，具有将业务需求转化为软件系统功能需求的能力；熟练掌握业务流程与组织机构设计方法，并能根据项目灵活应用；作为项目咨询骨干，参与完成7个以上大型企业市场开发领域的咨询项目，作为项目咨询负责人，带领团队完成5个以上大型企业市场开发领域的咨询项目。熟悉华为数字化转型方法、市场到线索MTL/线索到汇款LTC/客户关系管理MCR流程的优先。2.高级市场开发业务顾问拥有8年及以上市场营销、销售运营、客户关系管理或相关业务领域工作经验，具备良好的沟通协调能力，能独立分析复杂业务问题并提出系统性解决思路，具有将业务需求转化为软件系统功能需求的能力；熟练掌握业务流程与组织机构设计方法，并能根据项目灵活应用；作为项目咨询骨干，参与完成5个以上大型企业市场开发领域的咨询项目，作为项目咨询负责人，带领团队完成3个以上大型企业市场开发领域的咨询项目。熟悉华为数字化转型方法、市场到线索MTL/线索到汇款LTC/客户关系管理MCR流程的优先。3.中级市场开发业务顾问拥有3年及以上市场营销、销售运营、客户关系管理或相关业务领域工作经验，具备良好的沟通协调能力，能独立分析复杂业务问题并提出系统性解决思路，具有将业务需求转化为软件系统功能需求的能力；熟练掌握业务流程设计方法，并能根据项目灵活应用；作为项目咨询成员，参与完成3个以上大型企业市场开发领域的咨询项目的优先。熟悉华为数字化转型方法、市场到线索MTL/线索到汇款LTC/客户关系管理MCR流程的优先。
AI智能体应用高级开发工程师（Agent/RAG),森纵艾数(北京)科技有限公司,2-3.5万,北京·朝阳·朝外,3-5年,本科,民营,20-99人,人工智能,天使轮,职位描述 一、岗位简介我们正在寻找一位深度掌握 Coze 或 HiAgent 的 Agent 开发工程师，一起把「大模型 + 智能体」真正落到教学一线：课堂教学、课后辅学、实验实训、教务运营等场景。你将与产品、教研、院校老师直接协作，把教学需求拆解成可执行的 Agent 工作流，打造真正可用、常用、爱用的教育智能体。如果你既熟悉 Coze / HiAgent 等 Agent 平台，又对教育场景有共鸣，欢迎加入。二、工作职责1.教育场景 Agent 设计与开发○基于 Coze 或 HiAgent，搭建面向老师、学生、教务管理的智能体（如：AI 学伴、教案助手、作业批改助手、实验指导助手等）。○负责 Agent 的意图设计、对话流程编排、工具/插件调用、知识库配置等。2.与平台和系统的集成开发○将 Agent 与公司现有实训平台、教学平台、第三方系统（如 LMS、教务系统、题库系统等）进行对接与集成。○通过 API / Webhook / SDK 等方式，把 Agent 嵌入到网页端、小程序、App、企业微信/钉钉等多终端。3.教学场景需求抽象与方案落地○与产品经理、教研老师深度沟通，将教学目标、课堂流程、实验实训要求抽象为 Agent 能执行的任务链路。○针对不同院校、不同专业（如 AI+X、计算机、大数据、商科等）设计可复制的 Agent 方案模板。4.效果评估与持续优化○设计并实现 Agent 的数据埋点与使用分析（使用频次、完成率、用户反馈等）。○根据数据与老师反馈，持续优化 Prompt、工作流、工具调用策略和知识库结构。5.稳定性与安全合规○关注 Agent 在高并发场景下的性能、异常处理与容错机制。○保障教育数据的安全与合规，注意隐私保护和内容审核。6.跨团队协作与知识沉淀○与产品、教研、运营、交付团队协作，参与典型项目的方案设计与落地复盘。○输出内部最佳实践、组件库和场景模板，沉淀教育行业的 Agent 解决方案。三、任职要求1.技术基础○计算机相关专业优先，具备扎实的编程基础，熟悉至少一种后端语言（如 Python / Node.js / Java 等）。○熟悉 HTTP API、Webhooks、JSON 数据格式，对常见 Web 开发基础有一定了解。2.Agent 平台能力（满足其一或两者兼具）○Coze 方向：■有实际 Coze Bot / Agent 项目经验，理解 Coze 的工作流编排、知识库、工具调用和插件体系。■能独立完成从 Bot 设计、调试到接入外部系统的全流程。○HiAgent 方向：■熟悉火山引擎 HiAgent 或类似多智能体编排平台，了解多 Agent 协同、工具调用和任务分解机制。■有在实战项目中落地过 HiAgent / 多 Agent 的经验更佳。3.大模型与 Prompt 能力○理解主流大模型（如通义、豆包、Kimi、GPT 等）的基本能力与局限性。○有系统构建 Prompt、设计对话策略、控制 Agent 输出质量的经验。4.教育行业理解○对高校/职教/培训机构等教育场景有基本了解，熟悉课堂教学、实验实训、作业布置与批改等基础流程。○有教育 SaaS、在线教育、智慧校园等相关产品经验者优先。5.工作方式与软素质○强烈的客户导向：愿意深入理解老师和学生的真实痛点，而不仅仅停留在技术实现层面。○具备自驱力和创业心态：习惯在不完美的信息和快速变化中推进项目。○沟通坦诚、乐于反馈，能与跨职能团队高效协作。○持续学习，对 AI、Agent、教育数字化有长期兴趣。四、加分项●有完整的 Agent 项目作品集（如 Coze 空间、HiAgent、GitHub 项目等），可展示真实使用数据或用户反馈。●在以下任一方向有实践经验：○教学辅助类 Agent（备课、教案生成、知识点讲解、测验生成）○学习陪伴类 Agent（AI 学伴、作业辅导、学习路径规划）○实验实训类 Agent（动手实验指导、代码评审、实验报告生成）●有参加过教育信息化、大模型教育应用、大赛/黑客松等项目经验。●具备基本的数据分析能力，能用日志和数据发现问题和优化空间。五、你将获得●参与从 0 到 1 设计教育场景智能体体系的机会，把自己的 Agent 真正送进全国各类院校课堂。●与产品、教研、平台工程师一起，共同探索「AI + 教育」的前沿应用。●快节奏、高密度的成长环境：坦诚反馈、实战导向、结果透明。●与一群「客户第一、始终创业、求真务实、坦诚开放、持续成长」的伙伴并肩作战。如果你看到这里仍然觉得兴奋，欢迎把你的简历与代表性 Agent 项目链接一起发给我们，一起把教育场景的智能体做到好用、管用、有口碑。
AI 应用开发工程师,北京国瑞升科技集团股份有限公司,8000-16000元·15薪,北京·房山·石楼,1-3年,本科,合资,100-299人,半导体/芯片,,职位描述 AI算法工程师/AI后端开发工程师 岗位职责： 1、熟悉知识图谱，大语言模型LLM，Open AI大语言模型API接口，熟练掌握python语言编程； 2、了解postgreSQL数据库，数据可视化，graphrag，和提示词工程和]avaScript语言； 3、负责AI项目后期迭代开发； 4、参与整个AI系统的技术架构设计，包括数据清洗、模型训练、服务部署、集成方案等； 5、参与数据、文档管理、权限管理、业务流程梳理等相关工作； 6、完成公司安排的其他任务。 任职条件： 1、年龄限制：28岁以下； 2、学历专业：985院校统招本科及以上学历，计算机科学、人工智能、软件工程等专业优先； 3、经验要求：1-2年相关工作经验； 4、个人素质要求：做事认真仔细，责任心强，乐于快速学习掌握新知识，具有团队合作意识。
大模型 API 销售经理,合肥元转科技有限公司,5-10万,北京·朝阳·酒仙桥,经验不限,,20人以下,人工智能,,,职位描述 岗位职责： 1、非全职岗位，介意勿扰 2、负责公司大模型产品（全球知名模型）的销售及行业推广； 3、独立开拓新客户，挖掘客户算力需求，结合公司产品优势提供定制化解决方案，推动客户签约与订单落地，建立稳定的客户合作关系； 4、居家办公。 任职要求： 1、统招本科及以上学历，专业不限； 2、有互联网/云计算/SaaS 软件等行业销售经验优先； 3、有B端、G端客户开发经验，逻辑思维清晰、工作积极主动，具备较强目标感及商业模型理解能力； 3、沟通能力强，目标感强，学习能力强； 岗位福利： 1、本岗位更希望有经验者兼职参与，公司提供后台技术支持与客户账期支持，应聘者只需全力开发新客户，创造更多业绩即可； 2、本岗位高提成，公司员工月薪普遍 5w+。
Agent全栈应用开发工程师,深圳市厚石网络科技有限公司,8000-13000元,北京·朝阳·朝外,1-3年,本科,民营,20-99人,通信/网络设备,,职位描述 一、岗位定位我们正在寻找愿意以AI作为核心生产力工具的开发者。在本岗位中，AI使用率超过90%。从需求分析、代码生成、接口设计，到问题排查、重构优化与文档整理，均采用AI协作模式完成。你负责架构思考与技术判断，AI负责提效与辅助验证。二、工作职责• 采用AI辅助编程模式，参与企业级微服务系统开发与优化；• 负责系统调试、功能验证、问题定位与解决；• 参与REST API开发与接口规范设计；• 配合完成系统部署上线与版本迭代；• 使用AI进行代码重构、性能优化与问题分析；• 输出技术文档（AI协作生成 + 人工校验）。三、任职要求l 2-3年开发经验，本科及以上学历（计算机相关专业）；l 必须具备独立思考和需求分析能力，给到任务可快速拆分细化需求；l 熟练掌握至少一种后端语言（Node.js优先，Python、Java亦可）；l 熟悉PostgreSQL / MySQL等关系型数据库；l 具备REST API开发经验；l 理解微服务架构核心概念（服务拆分、服务通信等）；l 使用过ChatGPT / Claude / Copilot / DeepSeek等AI工具；l 愿意将AI作为日常开发核心工具；四、加分项• 具备React / Vue前端开发经验；• 具备Docker容器化部署经验；• 有权限系统（RBAC模型）开发经验；• 有物联网系统或AI集成经验。五、我们的特色1. AI使用率超过90%，真正进入AI协作开发模式；2. 参与企业级真实项目，包括权限系统、私有云系统、微服务架构实战；3. 接触物联网数据接入与AI能力集成（RAG / 知识库 / 模型接入）；4. 快速成长为AI增强型工程师与架构理解型开发者。 我们不要求你是编程高手，但需要你有技术理解力与学习热情。
AI Agent 后端开发工程师,中德福林,1.6-3万,北京·海淀·上地,3-5年,本科,民营,500-999人,软件/IT服务,,职位描述 一、 岗位职责：1. 负责ToB AI智能体核心框架开发与迭代，基于OpenClaw（TypeScript/Node.js）、Copaw（TypeScript）开源项目进行二次开发，深度对接阿里Agentic OS（ANOLISA）底层能力，包括Copilot Shell（cosh）交互接口、AgentSecCore安全组件、AgentSight可观测模块的调用与封装，实现框架与OS层的无缝联动。2. 负责多Agent协同调度系统的设计与实现，基于任务优先级、资源占用情况设计调度算法，开发Skill技能库的注册、管理、调用机制，实现短期记忆（Redis缓存）与长期记忆（MySQL/PostgreSQL持久化）的分层存储与高效查询，保障系统高可用（99.9%+）、高并发（支持1000+并发请求）。3. 对接企业IM（飞书/钉钉/企微）开放平台，开发标准化API网关，实现IM消息的接收、解析、响应全流程开发，对接企业ERP、OA、数据库等第三方系统，设计RESTful API接口规范，实现数据互通、任务联动（如Agent自动从ERP获取数据、生成报表并推送至钉钉群）。4. 参与系统安全合规建设，基于AgentSecCore开发沙箱隔离机制，限制Agent可执行系统命令范围，实现Skill签名校验、操作权限细粒度控制（RBAC模型）、全链路操作审计日志（支持按用户、Agent、操作类型检索），满足等保三级及以上合规要求，开发数据脱敏、接口加密功能，防止数据泄露。5. 负责系统性能优化，排查代码瓶颈、数据库慢查询、接口响应延迟等问题，优化Redis缓存策略、数据库索引设计，编写单元测试、集成测试用例，配合测试与运维团队完成系统部署、灰度发布、故障排查，提升代码质量与系统稳定性。二、任职资格：1•熟练掌握TypeScript/Node.js（优先）或Rust/Go，具备5年以上后端开发经验，有OpenClaw、Copaw开源项目二次开发经验者优先，能独立完成框架核心模块的开发与优化。2•深入理解阿里Agentic OS（ANOLISA）核心组件，熟悉Copilot Shell（cosh）交互机制、AgentSecCore安全防护原理、AgentSight可观测模块的使用与配置，能熟练调用OS层接口进行开发。3•熟练掌握Docker、K8s容器化部署与运维，能独立搭建集群环境、配置自动扩缩容与故障自愈策略；精通MySQL/PostgreSQL数据库设计、索引优化、事务处理，熟练使用Redis进行缓存设计、分布式锁实现，了解MongoDB等非关系型数据库者加分。4•精通RESTful API设计规范，熟悉API网关（如Kong、Nginx）的使用与开发，有企业系统集成、多系统对接经验，能处理跨系统数据一致性问题。5•具备安全合规开发经验，熟悉沙箱隔离（Bubblewrap/seccomp）、权限控制（RBAC）、数据加密、审计日志开发，了解等保三级合规要求，有金融、政企行业后端开发经验者加分。6•熟悉Node.js生态（Express/NestJS框架）、Rust生态（Tokio异步框架）或Go生态（Gin/Echo框架），具备良好的代码规范与编程习惯，能编写高质量的单元测试与技术文档。7•了解AI Agent、多Agent协同相关原理，有大模型API调用、意图解析相关开发经验者优先。
ba需求分析师,上海有大信息科技,1.2-1.6万,北京·丰台·太平桥,5-10年,本科,民营,100-299人,软件/IT服务,,职位描述 工作职责 1.负责渠道适配平台（API对接）的产品规划、业务流程设计、功能设计及持续优化； 2.制定产品需求计划，进行可行性分析及设计，撰写产品功能需求说明书，负责需求的跟进和把控； 3.跟踪产品上线后的运营，及时根据各种统计数据和用户反馈，不断完善产品； 4.负责部门间的协调沟通，产品项目实施及推广，能够有效协调各方有效推动产品落地； 5.日常跟踪观察竞争对手产品、用户情况，定期进行分析。 任职资格 高级2人，公办统本科及以上学历，学信网可查，有保险行业产品分析、开发经验者优先。 1.产品基本功扎实，精通Axure、Visio、思维导图、PPT等产品工具，具备良好的文档、原型及口头表达能力； 2.有较高的数据敏感度，善于用数据驱动产品的优化升级； 3.思维敏捷，善于思考，沟通能力较强，注重工作效率和团队协作； 4.富有创新能力，良好的团队合作和沟通协调能力，充满激情，抗压能力强。
国产DBA,北京银信长远科技股份有限公司,2.8-3万,北京·朝阳·安贞,10年以上,大专,上市公司,1000-9999人,软件/IT服务,已上市,职位描述 负责国产数据库维保交付，巡检 调优 故障处理等二线支持tdsql或gaussdb或oceanbase，有Oracle经验更佳，不要求学历，不用坐班
Agent开发工程师(智能零售),融讯科技,2-3.5万,北京·丰台·马家堡,3-5年,本科,民营,20-99人,人工智能,A轮,"职位描述 一、岗位要求： 1、系统架构与多 Agent 编排： 智能零售场景（如智能导购、收银、供应链等）的 AI Agent 开发，规划并实现复杂业务流程下的多 Agent 协同工作机制。 2、 核心 AI 能力设计与调优： 负责大模型选型，把控 Prompt Engineering、RAG（检索增强生成）、长短期记忆机制及零售领域知识库的核心设计与效果评估。 3、AI 辅助下的高效落地： 深度依托 AI 编程辅助工具（Claude Code, Cursor 等）进行敏捷开发，高效完成 Agent 工具调用（Function Calling）的设计，以及与现有零售基础设施（POS、ERP、CRM 等）的 API 集成。 4、性能优化与数据闭环： 统筹 Agent 系统的云端/边缘端部署方案与推理延迟优化，建立系统侧与业务侧的数据反馈闭环，持续驱动 Agent 决策质量的迭代。 二、任职要求： (一) 必备条件 1、 教育背景： 统招 985、211 或双一流院校的计算机科学与技术/计算机技术应用、人工智能、软件工程等相关专业毕业，本科及以上学历。 2、 复合型核心经验（满足以下任一方向即可）： 方向一（技术架构导向）： 具备扎实的系统架构设计经验，能够独立负责复杂业务场景（多 Agent 协同、高并发）下的架构选型、设计与演进，有极强的工程化落地能力。 方向二（AI 产品导向）： 具备丰富的 AI 应用或 SaaS 产品设计与落地经验，能够深刻洞悉零售业务痛点，精准定义 Agent 的核心业务流、产品逻辑与交互体验。 3、 AI 工具链应用能力： 能够熟练且深度地利用现有 AI 编程辅助工具（如 Claude Code, Codex, Antigravity, Cursor 等）独立、高效地完成全链路的系统开发、调试与交付工作。 4、熟练掌握Python，熟悉C++等常用开发语言。 (二) 加分项 1、 有零售、电商、POS 系统等相关业务架构经验者优先。 2、 对 AI Agent 前沿技术（如：MCP、A2A、ReAct、Plan-and-Execute 等）有深入理解者优先。"
AI大模型 Agent 开发,乐享数科有限公司,2-4万,北京·朝阳·劲松,3-5年,本科,民营,20-99人,产业互联网平台,B轮,职位描述 岗位职责：1-接管生产级Agent架构，实现体系自主稳定运转，并负责持续维护与升级，摆脱单人支撑模式；2-需具备生产级体系搭建能力（高可用、容错、监控告警、事件溯源、安全审计）及架构接管能力（能读懂现有体系、系承接维护，不盲目推翻重构）。3-将Agent能力落地至三大业务场景（哈萨克斯坦公司官网、集团中台运营管理系统、纳闽数字投资银行核心系统对接）。--以Agent自动化替代人工运维与对接工作；需具备AI工程实战能力（有LLM应用/Agent框架项目实战经验--熟练使用LangChain、Claude API、MCP等工具并上线）、后端技术功底（精通Python或Go其一）。--熟练掌握SQL、REST API设计、Linux命令行、launchd/systemd、CI/CD）及金融系统对接能力（可对接核心银行、支付清算、KYC/AML等第三方供应商，将合规要求转化为代码落地）。4-作为非技术负责人与技术世界的唯一接口，将技术方案、trade-off转化为通俗语言，供负责人判断决策；需具备较强的非技术沟通能力。任职资格：1-5-8年技术工作经验。2-有AI工程/LLM应用/Agent平台相关项目或公司任职经历（核心要求）。3-有0-1端到端项目完整负责经验，非仅负责单一模块。4-有技术合伙人、技术骨干或小团队主力经历者优先。5-具备英文读写能力（技术文档、海外供应商邮件对接），有海外背景者优先。
Lead AI Architect (AIOS) ID208695,梅赛德斯一奔驰(中国)投资有限公司,面议,北京·朝阳·望京,5-10年,硕士,合资,1000-9999人,新能源/燃油整车研发制造,最佳雇主,"职位描述 As a world-leading OEM, Mercedes-Benz seeks experts who are passionate and enthusiastic about applying AI technologies to the automotive industry. We are specifically looking for self-motivated and knowledgeable architect with a strong background in computer vision, large language models, and their practical applications to join our team. As a Lead AI Architect, you will lead the design, development, and continuous evolution of an end-to-end, vehicle-cloud integrated AI architecture spanning major vehicle domains, including cockpit, ADAS, body, chassis, and powertrain. This role is highly hands-on, focusing on AI algorithm industrialization, use case deployment, model adaptation, and delivery to mass production. You will bridge cloud AI, vehicle-side embedded AI, and cross-domain software to build robust, deployable, and vehicle-qualified AI systems. Task Description • Own the end-to-end vehicle-cloud integrated AI architecture, covering the cloud AI platform, on-board AI deployment, cross-domain AI orchestration, closed-loop data, and model lifecycle management. • Drive AI use case implementation end-to-end, from requirements definition and technical design through model selection, data preparation, training and fine-tuning, to vehicle-side optimization, integration, calibration, and mass-production release. • Design and optimize cloud-side AI capabilities, including model evaluation, training data preparation, fleet-based model updates, and vehicle-cloud collaborative inference. • Lead on-board AI model adaptation, including quantization, latency optimization, memory tuning, and power/thermal optimization for automotive SoCs and domain controllers. • Translate research results, open-source models, and prototype algorithms into stable, reliable, automotive-grade AI functions that perform under real-world conditions. • Collaborate closely with cloud platform, hardware, software and testing teams to align architecture, resolve blockers, and accelerate AI feature delivery. Qualifications • 5+ years of hands-on, production-oriented AI engineering experience, with a strong track record in deploying and industrializing AI algorithms for automotive or embedded systems. OEM or Tier-1 experience is highly preferred. • Strong hands-on expertise in model training, fine-tuning, optimization, quantization, and deployment. • Deep understanding of vehicle-cloud integrated AI systems, including cloud training pipelines, model management, on-board deployment, OTA model updates, and closed-loop data systems. • Knowledge of multiple vehicle domains, including cockpit, ADAS/ADS, body, chassis, and powertrain etc., with a solid understanding of vehicle E/E architecture and the automotive software development process. • Proven experience in on-vehicle integration, debugging, and problem-solving, with the ability to independently deliver AI features from prototype to mass production. • Excellent cross-team communication, stakeholder alignment, and execution skills, with the ability to drive complex AI architectures into real products. • Outstanding analytical and problem-solving skills. • Technical leadership and ability to make decisions based on technical facts. • Strong sense of ownership and drive. • Good communication skills and ability to work in a collaborative, cross-functional environment. • English proficiency in written and spoken form."
